PlayerID,Player,Team,TeamAbbreviation,Position,AverageSpeed,HighSpeedRuns,Sprints,TotalDistance,DistanceRank,MinutesPlayed
423933,Jayden Nelson,Canada,CAN,FW,1.39,19,5,1462.29,1002,12
466359,Godfried Roemeratoe,Curaçao,CUW,MF,2.36,19,6,1454.14,1003,12
464339,Keisuke Goto,Japan,JPN,FW,1.75,15,10,1396.31,1004,11
401167,Caglar Soyuncu,Türkiye,TUR,DF,1.8,9,3,1394.51,1005,15
402044,Marten De Roon,Netherlands,NED,MF,1.75,23,4,1374.64,1006,11
485666,Maghnes Akliouche,France,FRA,MF,1.04,24,5,1369.75,1007,10
430196,Amir Hadziahmetovic,Bosnia and Herzegovina,BIH,MF,1.61,21,5,1349.67,1008,12
271116,Alberto Quintero,Panama,PAN,MF,2.86,17,8,1246.31,1009,8
269514,Anibal Godoy,Panama,PAN,MF,2.1,18,4,1239.04,1010,11
336170,Kaan Ayhan,Türkiye,TUR,MF,2.18,13,7,1239.03,1011,11
477853,Gedeon Kalulu,Congo DR,COD,DF,1.7,20,6,1186.84,1013,10
442433,Ross Stewart,Scotland,SCO,FW,3.1,22,7,1157.14,1014,7
215285,Guillermo Ochoa,Mexico,MEX,GK,0.74,5,0,1147.02,1015,18
441132,Carl Starfelt,Sweden,SWE,DF,1.66,8,3,1116.66,1016,10
492189,Andres Gomez,Colombia,COL,FW,1.56,16,6,1042.07,1017,7
472877,Irfan Can Kahveci,Türkiye,TUR,FW,2.74,13,6,1019.59,1018,7
430465,Ibrahim Adel,Egypt,EGY,FW,1.7,18,8,1006.49,1019,7
402979,Felix Torres,Ecuador,ECU,DF,1.15,5,0,989.25,1020,12
332897,Rodrigo Aguirre,Uruguay,URU,FW,2.15,12,4,898.68,1021,8
466346,Brandley Kuwas,Curaçao,CUW,FW,2.51,16,7,839.63,1022,6
419300,Khalid Alghannam,Saudi Arabia,KSA,FW,1.85,10,4,790.29,1023,8
485379,Shurandy Sambo,Curaçao,CUW,DF,2.18,9,4,726.32,1024,6
489691,Gustaf Nilsson,Sweden,SWE,FW,2.14,11,2,713.65,1025,5
464897,Sherzod Esanov,Uzbekistan,UZB,MF,3.6,15,6,657.16,1026,3
439691,Trevoh Chalobah,England,ENG,DF,0.76,11,2,626.54,1027,6
390276,Haji Wright,USA,USA,FW,2.72,7,4,549.32,1029,4
484728,Marc Pubill,Spain,ESP,DF,0.91,6,3,455.66,1030,3
441148,Matheus Nunes,Portugal,POR,MF,1.39,6,2,432.75,1031,4
395552,Yerry Mina,Colombia,COL,DF,1.7,7,3,384.52,1032,2
520072,Fares Ghedjemis,Algeria,ALG,FW,1.62,5,4,300.02,1033,2
403109,Marcus Thuram,France,FRA,FW,1.04,5,2,295.8,1034,2
447864,Borja Iglesias,Spain,ESP,FW,0.98,6,2,251.6,1035,1
486390,Max Arfsten,USA,USA,DF,1.09,1,2,231.95,1036,2
339117,Mathew Ryan,Australia,AUS,GK,0.95,2,0,206.87,1037,2
367536,Baba Rahman,Ghana,GHA,DF,1.83,2,1,168.97,1038,1
394829,Fabian Balbuena,Paraguay,PAR,DF,1.55,2,1,90.04,1039,0
448295,Gonzalo Valle,Ecuador,ECU,GK,0.0,0,0,0.0,1040,0
228686,David Ospina,Colombia,COL,GK,0.0,0,0,0.0,1040,0
439956,Facundo Pellistri,Uruguay,URU,FW,0.0,0,0,0.0,1040,0
368652,Giorgian De Arrascaeta,Uruguay,URU,MF,0.0,0,0,0.0,1040,0
318647,Gatito Fernandez,Paraguay,PAR,GK,0.0,0,0,0.0,1040,0
371956,Leo Pereira,Brazil,BRA,DF,0.0,0,0,0.0,1040,0
473062,Emiliano Martinez,Uruguay,URU,MF,0.0,0,0,0.0,1040,0
402904,Santiago Bueno,Uruguay,URU,DF,0.0,0,0,0.0,1040,0
385998,Alvaro Montero,Colombia,COL,GK,0.0,0,0,0.0,1040,0
489849,Juan Portilla,Colombia,COL,MF,0.0,0,0,0.0,1040,0
506481,Keeto Thermoncy,Haiti,HAI,DF,0.0,0,0,0.0,1040,0
476345,Willer Ditta,Colombia,COL,DF,0.0,0,0,0.0,1040,0
441402,Cesar Samudio,Panama,PAN,GK,0.0,0,0,0.0,1040,0
385994,Cristian Roldan,USA,USA,MF,0.0,0,0,0.0,1040,0
514326,Jeremy Arevalo,Ecuador,ECU,FW,0.0,0,0,0.0,1040,0
344582,Roderick Miller,Panama,PAN,DF,0.0,0,0,0.0,1040,0
464546,Chris Brady,USA,USA,GK,0.0,0,0,0.0,1040,0
448299,Anthony Valencia,Ecuador,ECU,MF,0.0,0,0,0.0,1040,0
439538,Joaquin Piquerez,Uruguay,URU,MF,0.0,0,0,0.0,1040,0
395427,Ederson,Brazil,BRA,GK,0.0,0,0,0.0,1040,0
267702,Luis Mejia,Panama,PAN,GK,0.0,0,0,0.0,1040,0
402897,Santiago Mele,Uruguay,URU,GK,0.0,0,0,0.0,1040,0
419002,Moises Ramirez,Ecuador,ECU,GK,0.0,0,0,0.0,1040,0
368655,Jose Maria Gimenez,Uruguay,URU,DF,0.0,0,0,0.0,1040,0
385833,Adalberto Carrasquilla,Panama,PAN,MF,0.0,0,0,0.0,1040,0
441243,Cesar Yanis,Panama,PAN,MF,0.0,0,0,0.0,1040,0
431889,Bremer,Brazil,BRA,DF,0.0,0,0,0.0,1040,0
480313,Edgardo Farina,Panama,PAN,DF,0.0,0,0,0.0,1040,0
463476,Denil Castillo,Ecuador,ECU,MF,0.0,0,0,0.0,1040,0
447991,Gaston Olveira,Paraguay,PAR,GK,0.0,0,0,0.0,1040,0
425580,Jorge Carrascal,Colombia,COL,MF,0.0,0,0,0.0,1040,0
419142,Rodrigo Zalazar,Uruguay,URU,MF,0.0,0,0,0.0,1040,0
419101,Ronald Araujo,Uruguay,URU,DF,0.0,0,0,0.0,1040,0
394824,Geronimo Rulli,Argentina,ARG,GK,0.0,0,0,0.0,1040,0
523007,Tyler Fletcher,Scotland,SCO,MF,0.0,0,0,0.0,1040,0
484817,Lachlan Bayliss,New Zealand,NZL,MF,0.0,0,0,0.0,1040,0
371142,Alex Rufer,New Zealand,NZL,MF,0.0,0,0,0.0,1040,0
447853,David Raya,Spain,ESP,GK,0.0,0,0,0.0,1040,0
506775,Hugo Sochurek,Czechia,CZE,MF,0.0,0,0,0.0,1040,0
441162,Jindrich Stanek,Czechia,CZE,GK,0.0,0,0,0.0,1040,0
442430,John Souttar,Scotland,SCO,DF,0.0,0,0,0.0,1040,0
484862,Marvin Keller,Switzerland,SUI,GK,0.0,0,0,0.0,1040,0
430437,Cameron Devlin,Australia,AUS,MF,0.0,0,0,0.0,1040,0
484072,Samet Akaydin,Türkiye,TUR,DF,0.0,0,0,0.0,1040,0
391297,Alex Grimaldo,Spain,ESP,DF,0.0,0,0,0.0,1040,0
514639,Herman Johansson,Sweden,SWE,DF,0.0,0,0,0.0,1040,0
483319,Hjalmar Ekdal,Sweden,SWE,DF,0.0,0,0,0.0,1040,0
492859,Victor Munoz,Spain,ESP,FW,0.0,0,0,0.0,1040,0
479084,Umar Eshmurodov,Uzbekistan,UZB,DF,0.0,0,0,0.0,1040,0
390205,Logan Rogerson,New Zealand,NZL,FW,0.0,0,0,0.0,1040,0
484864,Aurele Amenda,Switzerland,SUI,DF,0.0,0,0,0.0,1040,0
442429,Liam Kelly,Scotland,SCO,GK,0.0,0,0,0.0,1040,0
390218,Michael Woud,New Zealand,NZL,GK,0.0,0,0,0.0,1040,0
495431,George Hirst,Scotland,SCO,FW,0.0,0,0,0.0,1040,0
484691,Joan Garcia,Spain,ESP,GK,0.0,0,0,0.0,1040,0
360498,Mert Gunok,Türkiye,TUR,GK,0.0,0,0,0.0,1040,0
269592,Kosta Barbarouses,New Zealand,NZL,FW,0.0,0,0,0.0,1040,0
484073,Dominic Hyam,Scotland,SCO,DF,0.0,0,0,0.0,1040,0
331149,Milos Degenek,Australia,AUS,DF,0.0,0,0,0.0,1040,0
331135,Paul Izzo,Australia,AUS,GK,0.0,0,0,0.0,1040,0
441171,Jan Kuchta,Czechia,CZE,FW,0.0,0,0,0.0,1040,0
511118,Lukas Hornicek,Czechia,CZE,GK,0.0,0,0,0.0,1040,0
483990,David Jurasek,Czechia,CZE,DF,0.0,0,0,0.0,1040,0
419572,Nando Pijnaker,New Zealand,NZL,DF,0.0,0,0,0.0,1040,0
482969,Nihad Mujakic,Bosnia and Herzegovina,BIH,DF,0.0,0,0,0.0,1040,0
441180,Altay Bayindir,Türkiye,TUR,GK,0.0,0,0,0.0,1040,0
493061,Eric Smith,Sweden,SWE,DF,0.0,0,0,0.0,1040,0
483264,Viktor Johansson,Sweden,SWE,GK,0.0,0,0,0.0,1040,0
385472,Botirali Ergashev,Uzbekistan,UZB,GK,0.0,0,0,0.0,1040,0
419577,Ben Waine,New Zealand,NZL,FW,0.0,0,0,0.0,1040,0
423574,Alex Paulsen,New Zealand,NZL,GK,0.0,0,0,0.0,1040,0
518264,Avazbek Ulmasaliyev,Uzbekistan,UZB,DF,0.0,0,0,0.0,1040,0
485324,Arjany Martha,Curaçao,CUW,MF,0.0,0,0,0.0,1040,0
491228,Martin Zlomislic,Bosnia and Herzegovina,BIH,GK,0.0,0,0,0.0,1040,0
466370,Tyrick Bodak,Curaçao,CUW,GK,0.0,0,0,0.0,1040,0
466365,Kevin Felida,Curaçao,CUW,MF,0.0,0,0,0.0,1040,0
466382,Trevor Doornbusch,Curaçao,CUW,GK,0.0,0,0,0.0,1040,0
522842,Mladen Jurkas,Bosnia and Herzegovina,BIH,GK,0.0,0,0,0.0,1040,0
448151,Mark Flekken,Netherlands,NED,GK,0.0,0,0,0.0,1040,0
389753,Nikola Moro,Croatia,CRO,MF,0.0,0,0,0.0,1040,0
441146,Goncalo Inacio,Portugal,POR,DF,0.0,0,0,0.0,1040,0
506028,Robin Roefs,Netherlands,NED,GK,0.0,0,0,0.0,1040,0
520035,David Affengruber,Austria,AUT,DF,0.0,0,0,0.0,1040,0
411470,Lucas Hernandez,France,FRA,DF,0.0,0,0,0.0,1040,0
514526,Ivor Pandur,Croatia,CRO,GK,0.0,0,0,0.0,1040,0
306538,Oliver Baumann,Germany,GER,GK,0.0,0,0,0.0,1040,0
448092,Rui Silva,Portugal,POR,GK,0.0,0,0,0.0,1040,0
448164,Kristijan Jakic,Croatia,CRO,DF,0.0,0,0,0.0,1040,0
372424,Duje Caleta Car,Croatia,CRO,DF,0.0,0,0,0.0,1040,0
441065,Patrick Pentz,Austria,AUT,GK,0.0,0,0,0.0,1040,0
441068,Dejan Ljubicic,Austria,AUT,MF,0.0,0,0,0.0,1040,0
398681,Ngolo Kante,France,FRA,MF,0.0,0,0,0.0,1040,0
485080,James Trafford,England,ENG,GK,0.0,0,0,0.0,1040,0
514479,Sander Tangvik,Norway,NOR,GK,0.0,0,0,0.0,1040,0
482621,Kobbie Mainoo,England,ENG,MF,0.0,0,0,0.0,1040,0
375600,Alessandro Schoepf,Austria,AUT,MF,0.0,0,0,0.0,1040,0
485065,Toni Fruk,Croatia,CRO,MF,0.0,0,0,0.0,1040,0
520034,Florian Wiegele,Austria,AUT,GK,0.0,0,0,0.0,1040,0
448179,Dominik Kotarski,Croatia,CRO,GK,0.0,0,0,0.0,1040,0
448369,Zeno Debast,Belgium,BEL,DF,0.0,0,0,0.0,1040,0
215553,Craig Gordon,Scotland,SCO,GK,0.0,0,0,0.0,1040,0
483471,Brice Samba,France,FRA,GK,0.0,0,0,0.0,1040,0
384751,Goncalo Guedes,Portugal,POR,FW,0.0,0,0,0.0,1040,0
389740,Martin Erlic,Croatia,CRO,DF,0.0,0,0,0.0,1040,0
483553,Lutsharel Geertruida,Netherlands,NED,DF,0.0,0,0,0.0,1040,0
429639,Alexander Nuebel,Germany,GER,GK,0.0,0,0,0.0,1040,0
475195,Assan Ouedraogo,Germany,GER,MF,0.0,0,0,0.0,1040,0
448366,Koni De Winter,Belgium,BEL,DF,0.0,0,0,0.0,1040,0
491269,Michael Svoboda,Austria,AUT,DF,0.0,0,0,0.0,1040,0
483481,Mats Wieffer,Netherlands,NED,DF,0.0,0,0,0.0,1040,0
368689,Jose Sa,Portugal,POR,GK,0.0,0,0,0.0,1040,0
523173,Augustine Boakye,Ghana,GHA,MF,0.0,0,0,0.0,1040,0
466862,Garven Metusala,Haiti,HAI,DF,0.0,0,0,0.0,1040,0
441255,Dayne St Clair,Canada,CAN,GK,0.0,0,0,0.0,1040,0
506335,Moutaz Neffati,Tunisia,TUN,DF,0.0,0,0,0.0,1040,0
516043,Adam Arous,Tunisia,TUN,DF,0.0,0,0,0.0,1040,0
466844,Markhus Lacroix,Haiti,HAI,DF,0.0,0,0,0.0,1040,0
372294,Sabri Ben Hessen,Tunisia,TUN,GK,0.0,0,0,0.0,1040,0
506124,Tarek Alaa,Egypt,EGY,DF,0.0,0,0,0.0,1040,0
502245,Olwethu Makhanya,South Africa,RSA,DF,0.0,0,0,0.0,1040,0
520247,Rayan Elloumi,Tunisia,TUN,FW,0.0,0,0,0.0,1040,0
514070,Alfie Jones,Canada,CAN,DF,0.0,0,0,0.0,1040,0
494742,Youssef Belammari,Morocco,MAR,DF,0.0,0,0,0.0,1040,0
504192,Khulumani Ndamane,South Africa,RSA,DF,0.0,0,0,0.0,1040,0
494279,Antoine Mendy,Senegal,SEN,DF,0.0,0,0,0.0,1040,0
424556,Carl Sainte,Haiti,HAI,MF,0.0,0,0,0.0,1040,0
433466,Nabil Donga,Egypt,EGY,MF,0.0,0,0,0.0,1040,0
512039,Khalil Ayari,Tunisia,TUN,MF,0.0,0,0,0.0,1040,0
466853,Josue Duverger,Haiti,HAI,GK,0.0,0,0,0.0,1040,0
463817,Owen Goodman,Canada,CAN,GK,0.0,0,0,0.0,1040,0
430834,Parfait Guiagon,Côte d'Ivoire,CIV,MF,0.0,0,0,0.0,1040,0
510850,Thabang Matuludi,South Africa,RSA,DF,0.0,0,0,0.0,1040,0
395860,Mahdy Soliman,Egypt,EGY,GK,0.0,0,0,0.0,1040,0
520246,Raed Chikhaoui,Tunisia,TUN,DF,0.0,0,0,0.0,1040,0
498439,Wilguens Paugain,Haiti,HAI,DF,0.0,0,0,0.0,1040,0
506277,Joseph Anang,Ghana,GHA,GK,0.0,0,0,0.0,1040,0
419225,Bradley Cross,South Africa,RSA,DF,0.0,0,0,0.0,1040,0
499800,Mamadou Sarr,Senegal,SEN,DF,0.0,0,0,0.0,1040,0
466835,Alexandre Pierre,Haiti,HAI,GK,0.0,0,0,0.0,1040,0
441336,Abdul Mumin,Ghana,GHA,DF,0.0,0,0,0.0,1040,0
485409,Woodensky Pierre,Haiti,HAI,MF,0.0,0,0,0.0,1040,0
371553,Ahmed Reda Tagnaouti,Morocco,MAR,GK,0.0,0,0,0.0,1040,0
448402,Joel Waterman,Canada,CAN,DF,0.0,0,0,0.0,1040,0
482780,Kelvin Pires,Cabo Verde,CPV,DF,0.0,0,0,0.0,1040,0
486168,Cherif Ndiaye,Senegal,SEN,FW,0.0,0,0,0.0,1040,0
395059,Ricardo Goss,South Africa,RSA,GK,0.0,0,0,0.0,1040,0
419172,Evan Ndicka,Côte d'Ivoire,CIV,DF,0.0,0,0,0.0,1040,0
486259,Mohamed Kone,Côte d'Ivoire,CIV,GK,0.0,0,0,0.0,1040,0
494277,Yehvann Diouf,Senegal,SEN,GK,0.0,0,0,0.0,1040,0
494246,Sipho Chaine,South Africa,RSA,GK,0.0,0,0,0.0,1040,0
512079,Mohamed Alaa,Egypt,EGY,GK,0.0,0,0,0.0,1040,0
494350,Christopher Bonsu Baah,Ghana,GHA,FW,0.0,0,0,0.0,1040,0
504200,Samukele Kabini,South Africa,RSA,DF,0.0,0,0,0.0,1040,0
494506,Jehad Thikri,Saudi Arabia,KSA,DF,0.0,0,0,0.0,1040,0
401924,Hassan Kadish,Saudi Arabia,KSA,DF,0.0,0,0,0.0,1040,0
416056,Meshaal Barsham,Qatar,QAT,GK,0.0,0,0,0.0,1040,0
407114,Marcio Rosa,Cabo Verde,CPV,GK,0.0,0,0,0.0,1040,0
397753,Jo Hyeonwoo,Korea Republic,KOR,GK,0.0,0,0,0.0,1040,0
512127,Achref Abada,Algeria,ALG,DF,0.0,0,0,0.0,1040,0
433600,Mohamed Amine Tougai,Algeria,ALG,DF,0.0,0,0,0.0,1040,0
419287,Nawaf Alaqidi,Saudi Arabia,KSA,GK,0.0,0,0,0.0,1040,0
314255,Hossein Hosseini,IR Iran,IRN,GK,0.0,0,0,0.0,1040,0
483127,Nour Baniateyah,Jordan,JOR,GK,0.0,0,0,0.0,1040,0
419326,Ali Majrashi,Saudi Arabia,KSA,DF,0.0,0,0,0.0,1040,0
429600,Lee Donggyeong,Korea Republic,KOR,MF,0.0,0,0,0.0,1040,0
520070,Melvin Mastil,Algeria,ALG,GK,0.0,0,0,0.0,1040,0
431223,Abdallah Alfakhori,Jordan,JOR,GK,0.0,0,0,0.0,1040,0
368744,Fahad Talib,Iraq,IRQ,GK,0.0,0,0,0.0,1040,0
514171,Matthieu Epolo,Congo DR,COD,GK,0.0,0,0,0.0,1040,0
425804,Saleh Alshehri,Saudi Arabia,KSA,FW,0.0,0,0,0.0,1040,0
402820,Song Bumkeun,Korea Republic,KOR,GK,0.0,0,0,0.0,1040,0
339746,Ahmed Alkassar,Saudi Arabia,KSA,GK,0.0,0,0,0.0,1040,0
522282,Cho Wije,Korea Republic,KOR,DF,0.0,0,0,0.0,1040,0
436538,Ziyad Aljohani,Saudi Arabia,KSA,MF,0.0,0,0,0.0,1040,0
384850,Rajaei Ayed,Jordan,JOR,MF,0.0,0,0,0.0,1040,0
406595,Roozbeh Cheshmi,IR Iran,IRN,MF,0.0,0,0,0.0,1040,0
464374,Bae Junho,Korea Republic,KOR,MF,0.0,0,0,0.0,1040,0
419461,Salah Zakaria,Qatar,QAT,GK,0.0,0,0,0.0,1040,0
448507,Payam Niazmand,IR Iran,IRN,GK,0.0,0,0,0.0,1040,0
336439,Gael Kakuta,Congo DR,COD,FW,0.0,0,0,0.0,1040,0
403305,Keisuke Osako,Japan,JPN,GK,0.0,0,0,0.0,1040,0
297266,Stopira,Cabo Verde,CPV,DF,0.0,0,0,0.0,1040,0
486196,Timothy Fayulu,Congo DR,COD,GK,0.0,0,0,0.0,1040,0
385070,Mohammed Muntari,Qatar,QAT,FW,0.0,0,0,0.0,1040,0
433631,Yassine Titraoui,Algeria,ALG,MF,0.0,0,0,0.0,1040,0
519837,Dennis Dargahi,IR Iran,IRN,FW,0.0,0,0,0.0,1040,0
477831,Logan Costa,Cabo Verde,CPV,DF,0.0,0,0,0.0,1040,0
477829,Dylan Batubinsika,Congo DR,COD,DF,0.0,0,0,0.0,1040,0
418485,Kim Taehyeon,Korea Republic,KOR,DF,0.0,0,0,0.0,1040,0
486639,Tahsin Mohammed,Qatar,QAT,FW,0.0,0,0,0.0,1040,0
477864,Aaron Tshibola,Congo DR,COD,MF,0.0,0,0,0.0,1040,0
511889,Anas Badawi,Jordan,JOR,DF,0.0,0,0,0.0,1040,0
520068,Mohammad Abughoush,Jordan,JOR,MF,0.0,0,0,0.0,1040,0
494429,Danial Iri,IR Iran,IRN,DF,0.0,0,0,0.0,1040,0
475921,Amirmohammad Razaghinia,IR Iran,IRN,MF,0.0,0,0,0.0,1040,0
430512,Aiman Yahya,Saudi Arabia,KSA,FW,0.0,0,0,0.0,1040,0
431209,Ibrahim Sadeh,Jordan,JOR,MF,0.0,0,0,0.0,1040,0
